Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureExtraArcs,measureMissingArcs,measureReversedArcs,measureDivergence,measureBayesScore,measureBDeuScore,measureMDLScore,measureAICScore,measureEntropyScore
labeled_matrix-bow-pp-pos,1,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.0200630191E7,36000.0,4000.0,3535.0,465.0,0.0,88.375,11.625,0.0,0.6901032989003667,0.1411782934483694,0.29580924766138716,37.64684779444594,68.31421947129617,3245.112500804611,1805.5472402655687,1439.5652605390424,0.8112781252011527,0.4513868100663922,0.3598913151347606,1951.721854215392,0.487930463553848,60.14342657554928,0.768,768.0,0.07766666666666666,233.0,0.9223333333333333,2767.0,0.232,232.0,0.7672327672327672,0.768,0.767616191904048,0.6901034521545198,0.9354106666666666,0.8277108815035745,0.88375,0.19341666666666665,0.8065833333333333,0.11625,0.8837888520282652,0.88375,0.8837693588611596,0.6901034521545198,0.9354106666666666,0.9390760052336883,0.8450516365421223,0.88375,104.207,0.731,104.2,0.73,104200.0,730.0,5.6792992E7,1.073452642E9,1.19436642E8,97.575,66.0625,?,0.0,0.0,0.0,0.0,-827301.5012322606,-827900.9554545706,-829199.3964733928,-826520.3994577916,-825889.3994577916
labeled_matrix-bow-pp-pos,1,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.0200630191200003E7,36000.0,4000.0,3567.0,433.0,0.0,89.175,10.825,0.0,0.7102709936433591,0.1379302651514585,0.28542871140012654,36.78072295372758,65.9169373106206,3245.112500804611,1648.5134677954613,1596.5990330091497,0.8112781252011527,0.41212836694886534,0.39914975825228743,1993.2146723628005,0.4983036680907001,61.42205152729194,0.778,778.0,0.07033333333333333,211.0,0.9296666666666666,2789.0,0.222,222.0,0.7866531850353893,0.778,0.7823026646556058,0.7102902336519302,0.9438836666666667,0.842161404682644,0.89175,0.18408333333333335,0.8159166666666666,0.10825,0.8913660528181299,0.89175,0.8915497137433391,0.7102902336519302,0.9438836666666666,0.9456361257512703,0.8551340307140947,0.89175,104.007,0.738,103.99,0.74,103990.0,740.0,5.6792924E7,1.073452642E9,1.19436642E8,98.025,66.5625,?,0.0,0.0,0.0,0.0,-800567.5681426985,-801151.5297127998,-802468.0911464784,-799806.0766793123,-799179.0766793123
labeled_matrix-bow-pp-pos,1,5,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02006301913E7,36000.0,4000.0,3517.0,483.0,0.0,87.925,12.075,0.0,0.6701946056674633,0.14223825157758768,0.2964006770959579,37.92949806159738,68.45080424852836,3245.112500804611,1753.9846180688546,1491.1278827357564,0.8112781252011527,0.43849615451721363,0.3727819706839391,1942.2781540985272,0.4855695385246318,59.852413548588785,0.723,723.0,0.06866666666666667,206.0,0.9313333333333333,2794.0,0.277,277.0,0.7782561894510226,0.723,0.749611197511664,0.6709836025207903,0.936447,0.8329066994396135,0.87925,0.22491666666666668,0.7750833333333333,0.12075,0.8769150730872753,0.87925,0.8777338815719532,0.6709836025207903,0.936447,0.941212358179154,0.8350263202185235,0.87925,103.846,0.732,103.85,0.73,103850.0,730.0,5.6792886E7,1.073452642E9,1.19436642E8,97.625,66.025,?,0.0,0.0,0.0,0.0,-814645.3378897149,-815234.5774559228,-816541.1039798007,-813879.0895126346,-813252.0895126346
labeled_matrix-bow-pp-pos,1,6,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02006301915E7,36000.0,4000.0,3572.0,428.0,0.0,89.3,10.7,0.0,0.7135207496653281,0.1344481586738049,0.2816772770576471,35.852178420667194,65.05058066007513,3245.112500804611,1557.5045300464917,1687.6079707581193,0.8112781252011527,0.38937613251162295,0.4219019926895298,2025.7847368708512,0.5064461842177128,62.42571671609435,0.78,780.0,0.06933333333333333,208.0,0.9306666666666666,2792.0,0.22,220.0,0.7894736842105263,0.78,0.7847082494969819,0.7135437672062116,0.9470826666666666,0.8543111924584244,0.893,0.18233333333333335,0.8176666666666667,0.107,0.8925875445586077,0.893,0.8927838488013912,0.7135437672062117,0.9470826666666666,0.9497935185589881,0.8567586490332548,0.893,106.071,0.738,106.06,0.73,106060.0,730.0,5.6792901E7,1.073452642E9,1.19436642E8,98.2,66.325,?,0.0,0.0,0.0,0.0,-829384.2415447674,-829984.0219823455,-831285.4129298835,-828614.9071884997,-827985.9071884997
labeled_matrix-bow-pp-pos,1,7,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02006301917E7,36000.0,4000.0,3543.0,457.0,0.0,88.575,11.425,0.0,0.6950283616950285,0.14439194262136482,0.29689976776441634,38.50380503854771,68.56606430118289,3245.112500804611,1783.9984550265028,1461.1140457781082,0.8112781252011527,0.4459996137566257,0.36527851144452705,1930.3858636611278,0.48259646591528194,59.485945808735366,0.77,770.0,0.07566666666666666,227.0,0.9243333333333333,2773.0,0.23,230.0,0.7723169508525577,0.77,0.7711567351026541,0.6950297545402278,0.9342236666666667,0.8288980462501744,0.88575,0.19141666666666665,0.8085833333333333,0.11425,0.8856366802705821,0.88575,0.8856927320015506,0.6950297545402278,0.9342236666666667,0.9392882224265221,0.8475140663685852,0.88575,103.89,0.736,103.88,0.73,103880.0,730.0,5.6792651E7,1.073452642E9,1.19436642E8,97.6,66.775,?,0.0,0.0,0.0,0.0,-817720.3653358506,-818309.1859402452,-819591.9537705255,-816955.4131260116,-816334.4131260116
labeled_matrix-bow-pp-pos,1,8,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02006301919E7,36000.0,4000.0,3476.0,524.0,0.0,86.9,13.1,0.0,0.6447457627118645,0.15037726767005546,0.30805322564809384,40.09986216322705,71.14184506447259,3245.112500804611,1954.0491555762944,1291.0633452283166,0.8112781252011527,0.4885122888940736,0.32276583630707917,1856.7207149376218,0.4641801787344054,57.21591206706258,0.713,713.0,0.079,237.0,0.921,2763.0,0.287,287.0,0.7505263157894737,0.713,0.7312820512820514,0.6451165193628114,0.9306138333333334,0.7969272610160234,0.869,0.23499999999999996,0.765,0.131,0.8670578084555651,0.869,0.8678618351345624,0.6451165193628114,0.9306138333333334,0.9306506386544955,0.8223352405170588,0.869,104.385,0.736,104.38,0.73,104380.0,730.0,5.6793155E7,1.073452642E9,1.19436642E8,97.475,66.375,?,0.0,0.0,0.0,0.0,-822670.9969074442,-823271.8428149275,-824588.2925445967,-821892.3129805606,-821257.3129805606
labeled_matrix-bow-pp-pos,1,9,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02006301921E7,36000.0,4000.0,3537.0,463.0,0.0,88.425,11.575,0.0,0.6910243576910243,0.14232392560449475,0.2923847962270543,37.95234404572232,67.5233762887274,3245.112500804611,1703.660408414699,1541.452092389912,0.8112781252011527,0.4259151021036748,0.385363023097478,1944.7830810897358,0.48619577027243394,59.929604308249274,0.767,767.0,0.07666666666666666,230.0,0.9233333333333333,2770.0,0.233,233.0,0.769307923771314,0.767,0.7681522283425138,0.6910257425121517,0.940495,0.8334657677587634,0.88425,0.19391666666666665,0.8060833333333334,0.11575,0.8841351727510203,0.88425,0.8841919801241093,0.6910257425121517,0.940495,0.9429414583319118,0.8455120628635775,0.88425,104.208,0.731,104.2,0.73,104200.0,730.0,5.6792814E7,1.073452642E9,1.19436642E8,97.55,66.525,?,0.0,0.0,0.0,0.0,-816657.027336471,-817244.5490022382,-818539.5024142261,-815885.9792212773,-815260.9792212773
labeled_matrix-bow-pp-pos,1,10,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02006301922E7,36000.0,4000.0,3514.0,486.0,0.0,87.85,12.15,0.0,0.6722859069453808,0.14580070284082328,0.30199472596855265,38.87946747407799,69.74269449684489,3245.112500804611,1826.4197925138396,1418.6927082907714,0.8112781252011527,0.4566049481284599,0.35467317707269286,1905.0958112737499,0.4762739528184375,58.70661836227219,0.74,740.0,0.07533333333333334,226.0,0.9246666666666666,2774.0,0.26,260.0,0.7660455486542443,0.74,0.7527975584944049,0.6724626615725312,0.9352665,0.8189194536001917,0.8785,0.21383333333333335,0.7861666666666667,0.1215,0.8772397985017285,0.8785,0.8777916998655635,0.6724626615725312,0.9352665,0.9377875272593414,0.8361269860751772,0.8785,103.779,0.737,103.78,0.74,103780.0,740.0,5.6792564E7,1.073452642E9,1.19436642E8,97.625,66.075,?,0.0,0.0,0.0,0.0,-801229.7265523449,-801805.0986202399,-803099.244098466,-800479.686002387,-799862.686002387
labeled_matrix-bow-pp,1,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.0200630192500003E7,36000.0,4000.0,3618.0,382.0,0.0,90.45,9.55,0.0,0.7466843501326259,0.14201912145166487,0.2696826675069955,37.87106444339523,62.2805442403426,3245.112500804611,1412.7150130855568,1832.3974877190542,0.8112781252011527,0.3531787532713892,0.4580993719297636,2006.2879403549312,0.5015719850887328,61.824911766771756,0.817,817.0,0.06633333333333333,199.0,0.9336666666666666,2801.0,0.183,183.0,0.8041338582677166,0.817,0.810515873015873,0.7467263822245347,0.9502176666666666,0.8575075054282566,0.9045,0.15383333333333335,0.8461666666666666,0.0955,0.9050381562559371,0.9045,0.9047512944571767,0.7467263822245347,0.9502176666666666,0.9508705486397789,0.8733394873100755,0.9045,115.384,0.727,115.29,0.72,115290.0,720.0,5.6279206E7,1.068555857E9,1.18891857E8,99.05,73.1125,?,0.0,0.0,0.0,0.0,-449431.9811296237,-449902.68585052673,-451157.35892125894,-448826.5041485729,-448277.5041485729
labeled_matrix-bow-pp,1,2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.0200630192700002E7,36000.0,4000.0,3623.0,377.0,0.0,90.575,9.425,0.0,0.7499170812603649,0.14341107079882595,0.2688151050024752,38.24224406265671,62.0801892622362,3245.112500804611,1450.817883803395,1794.294617001216,0.8112781252011527,0.36270447095084873,0.448573654250304,1998.3082735544522,0.49957706838861304,61.57901376482266,0.819,819.0,0.06533333333333333,196.0,0.9346666666666666,2804.0,0.181,181.0,0.8068965517241379,0.819,0.8129032258064515,0.7499542077063136,0.9465533333333334,0.8649236684069401,0.90575,0.15208333333333335,0.8479166666666667,0.09425,0.906246750996361,0.90575,0.9059826986821893,0.7499542077063136,0.9465533333333332,0.9503350861028894,0.8749562077236099,0.90575,105.806,0.73,105.8,0.73,105800.0,730.0,5.6280123E7,1.068555857E9,1.18891857E8,99.125,73.575,?,0.0,0.0,0.0,0.0,-460235.85972239444,-460730.94126474287,-462051.05979275337,-459609.8184552407,-459034.8184552407
labeled_matrix-bow-pp,1,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02006301928E7,36000.0,4000.0,3628.0,372.0,0.0,90.7,9.3,0.0,0.7538054268696228,0.14310638769706002,0.27048706553201596,38.1609967400156,62.46631200675952,3245.112500804611,1521.697514753404,1723.414986051207,0.8112781252011527,0.380424378688351,0.4308537465128018,1998.7301569231724,0.4996825392307931,61.592014342417905,0.825,825.0,0.06566666666666666,197.0,0.9343333333333333,2803.0,0.175,175.0,0.8072407045009785,0.825,0.8160237388724035,0.753885339376255,0.9425163333333333,0.8488239146727014,0.907,0.14766666666666667,0.8523333333333334,0.093,0.9077369726329679,0.907,0.9073348072507205,0.753885339376255,0.9425163333333333,0.945206720382317,0.8768977844579482,0.907,106.037,0.735,106.03,0.74,106030.0,740.0,5.6279835E7,1.068555857E9,1.18891857E8,98.65,73.425,?,0.0,0.0,0.0,0.0,-462886.895590584,-463375.1055311676,-464666.9643608357,-462259.68812019273,-461692.68812019273
labeled_matrix-bow-pp,1,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.0200630193E7,36000.0,4000.0,3621.0,379.0,0.0,90.525,9.475,0.0,0.7482563932248423,0.14262448629074204,0.2697754842046198,38.03249207791456,62.30197933847505,3245.112500804611,1444.400175773185,1800.712325031426,0.8112781252011527,0.36110004394329626,0.45017808125785647,1999.9029132554194,0.49997572831385484,61.62815350036563,0.816,816.0,0.065,195.0,0.935,2805.0,0.184,184.0,0.8071216617210683,0.816,0.8115365489806066,0.7482763670700732,0.9472711666666667,0.8616555264619468,0.90525,0.15425,0.84575,0.09475,0.905611128043181,0.90525,0.9054221235533835,0.7482763670700732,0.9472711666666667,0.9505110515628568,0.8741269320291245,0.90525,105.689,0.73,105.69,0.73,105690.0,730.0,5.6279926E7,1.068555857E9,1.18891857E8,98.85,73.725,?,0.0,0.0,0.0,0.0,-453553.41238482745,-454041.29611014295,-455349.8386209394,-452934.0711060791,-452365.0711060791
labeled_matrix-bow-pp,1,5,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02006301932E7,36000.0,4000.0,3617.0,383.0,0.0,90.425,9.575,0.0,0.7430392485743039,0.14458363187025905,0.2734713980983055,38.554921225042705,63.15551409060449,3245.112500804611,1473.8509403820663,1771.2615604225448,0.8112781252011527,0.3684627350955166,0.4428153901056362,1989.0443262301685,0.4972610815575421,61.29353992309955,0.799,799.0,0.06066666666666667,182.0,0.9393333333333334,2818.0,0.201,201.0,0.8144750254841998,0.799,0.8066633013629481,0.7430996264643773,0.9436391666666667,0.8587224438655334,0.90425,0.16591666666666666,0.8340833333333334,0.09575,0.9036850034727392,0.90425,0.9039419509429966,0.7430996264643772,0.9436391666666667,0.9483477072944942,0.8715157344163138,0.90425,105.571,0.737,105.56,0.74,105560.0,740.0,5.6279782E7,1.068555857E9,1.18891857E8,98.975,73.1625,?,0.0,0.0,0.0,0.0,-452592.03734545957,-453076.4852698925,-454376.1278641698,-451977.3428977443,-451412.3428977443
labeled_matrix-bow-pp,1,6,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.0200630193400003E7,36000.0,4000.0,3645.0,355.0,0.0,91.125,8.875,0.0,0.7608622431795218,0.138718479245492,0.2651214479667111,36.9909094866762,61.22717570911793,3245.112500804611,1379.3518877044453,1865.7606131001658,0.8112781252011527,0.3448379719261113,0.46644015327504146,2041.896646475439,0.5104741616188597,62.922214436915816,0.807,807.0,0.054,162.0,0.946,2838.0,0.193,193.0,0.8328173374613003,0.807,0.819705434230574,0.7610281946439528,0.95039,0.8698346315812144,0.91125,0.15825,0.84175,0.08875,0.9104478183640053,0.91125,0.9107794509138034,0.7610281946439527,0.95039,0.9536287586517587,0.8804214453527268,0.91125,105.853,0.729,105.85,0.73,105850.0,730.0,5.6279744E7,1.068555857E9,1.18891857E8,99.125,73.275,?,0.0,0.0,0.0,0.0,-461887.5453371143,-462376.0814929658,-463672.04641784745,-461273.261451422,-460708.261451422
labeled_matrix-bow-pp,1,7,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02006301935E7,36000.0,4000.0,3620.0,380.0,0.0,90.5,9.5,0.0,0.747675962815405,0.14509554248752182,0.27440100997528527,38.69142819521303,63.37019875746053,3245.112500804611,1516.6688454113964,1728.4436553932146,0.8112781252011527,0.3791672113528491,0.43211091384830363,1982.2644695532315,0.49556611738830786,61.08461475716907,0.816,816.0,0.06533333333333333,196.0,0.9346666666666666,2804.0,0.184,184.0,0.8063241106719368,0.816,0.8111332007952287,0.747699699313802,0.9427321666666667,0.8470636387154867,0.905,0.15433333333333335,0.8456666666666667,0.095,0.9053962887121608,0.905,0.9051881098180458,0.747699699313802,0.9427321666666667,0.9450477305439283,0.8738364734771067,0.905,105.755,0.73,105.75,0.73,105750.0,730.0,5.6279494E7,1.068555857E9,1.18891857E8,98.725,73.7375,?,0.0,0.0,0.0,0.0,-448744.60614282853,-449222.1824654966,-450498.72458130127,-448133.90471174556,-447576.90471174556
labeled_matrix-bow-pp,1,8,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02006301937E7,36000.0,4000.0,3577.0,423.0,0.0,89.425,10.575,0.0,0.7197747598542563,0.1518822612391335,0.28425250389076234,40.501186350131334,65.64530382189861,3245.112500804611,1630.1877629661697,1614.9247378384414,0.8112781252011527,0.4075469407415424,0.40373118445961037,1910.6926142013237,0.47767315355033096,58.879087049449794,0.798,798.0,0.07366666666666667,221.0,0.9263333333333333,2779.0,0.202,202.0,0.7831207065750736,0.798,0.7904903417533432,0.7198317840531704,0.9381386666666667,0.8179064561855968,0.89425,0.16991666666666666,0.8300833333333334,0.10575,0.8949583047886862,0.89425,0.894579616035226,0.7198317840531704,0.9381386666666667,0.9368344647337848,0.8598831912745983,0.89425,105.835,0.73,105.83,0.73,105830.0,730.0,5.6280051E7,1.068555857E9,1.18891857E8,98.55,73.6375,?,0.0,0.0,0.0,0.0,-462737.19341624965,-463230.55705815705,-464541.3284650382,-462108.578401743,-461535.578401743
labeled_matrix-bow-pp,1,9,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02006301939E7,36000.0,4000.0,3633.0,367.0,0.0,90.825,9.175,0.0,0.7579953841081438,0.14224193483161826,0.2685734671723966,37.93048024448464,62.024385395768,3245.112500804611,1426.5841354118988,1818.5283653927122,0.8112781252011527,0.3566460338529747,0.45463209134817806,2010.648594162456,0.502662148540614,61.95928781094414,0.833,833.0,0.06666666666666667,200.0,0.9333333333333333,2800.0,0.167,167.0,0.8063891577928364,0.833,0.8194786030496802,0.758174912808214,0.9480846666666667,0.8627301990547354,0.90825,0.1419166666666667,0.8580833333333334,0.09175,0.9093829315108988,0.90825,0.9087409428690063,0.758174912808214,0.9480846666666667,0.951180775933183,0.8789868295958976,0.90825,108.0,0.736,108.0,0.73,108000.0,730.0,5.627971E7,1.068555857E9,1.18891857E8,99.05,73.8625,?,0.0,0.0,0.0,0.0,-454394.0876953736,-454876.81771936535,-456164.94527856784,-453774.65158635983,-453211.65158635983
labeled_matrix-bow-pp,1,10,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02006301941E7,36000.0,4000.0,3593.0,407.0,0.0,89.825,10.175,0.0,0.7278502173186225,0.14617949456048251,0.27736575354043896,38.98047672888261,64.05487695527624,3245.112500804611,1489.5795518959976,1755.5329489086134,0.8112781252011527,0.3723948879739994,0.43888323722715333,1960.7731711887004,0.4901932927971751,60.42234809124601,0.792,792.0,0.06633333333333333,199.0,0.9336666666666666,2801.0,0.208,208.0,0.7991927346115035,0.792,0.7955801104972375,0.727863397943536,0.9439361666666667,0.8527231764944684,0.89825,0.17258333333333334,0.8274166666666666,0.10175,0.8979537170526765,0.89825,0.8980962258270053,0.727863397943536,0.9439361666666667,0.9474416639143062,0.8639241873837494,0.89825,105.802,0.737,105.8,0.74,105800.0,740.0,5.6279566E7,1.068555857E9,1.18891857E8,99.125,73.4125,?,0.0,0.0,0.0,0.0,-452245.26170678885,-452724.5559298981,-454011.7162414925,-451638.4050977194,-451079.4050977194
labeled_matrix-bow,1,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02006301943E7,36000.0,4000.0,3298.0,702.0,0.0,82.45,17.55,0.0,0.5097765363128491,0.2360240520715656,0.3496440453628299,62.93858175453983,80.74683344278037,3245.112500804611,2186.2353086845937,1058.8771921200173,0.8112781252011527,0.5465588271711485,0.2647192980300043,1059.9988302429817,0.2649997075607454,32.66447095378542,0.581,581.0,0.09433333333333334,283.0,0.9056666666666666,2717.0,0.419,419.0,0.6724537037037037,0.581,0.6233905579399142,0.5120912205021624,0.8730251666666666,0.6779600894457889,0.8245,0.3378333333333333,0.6621666666666667,0.1755,0.8179061555177627,0.8245,0.8200425547392158,0.5120912205021624,0.8730251666666666,0.8827081195933831,0.7544918891394485,0.8245,118.176,0.728,118.08,0.73,118080.0,730.0,5.6038965E7,1.066251494E9,1.18635494E8,99.0,80.7625,?,0.0,0.0,0.0,0.0,-388105.07307201275,-388563.75248982693,-389805.0286210887,-387533.6127679248,-386998.6127679248
labeled_matrix-bow,1,2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.0200630194500003E7,36000.0,4000.0,3255.0,745.0,0.0,81.375,18.625,0.0,0.48137835015663066,0.24004129661751142,0.3561358468191015,64.00982713001676,82.24605076933086,3245.112500804611,2295.5859287734547,949.5265720311563,0.8112781252011527,0.5738964821933636,0.23738164300778908,1004.5335336121445,0.25113338340303615,30.955276076347893,0.564,564.0,0.103,309.0,0.897,2691.0,0.436,436.0,0.6460481099656358,0.564,0.602242391884677,0.48327072779846736,0.8581868333333333,0.6730100808410445,0.81375,0.35275,0.64725,0.18625,0.8069389542582781,0.81375,0.8093658860403712,0.48327072779846736,0.8581868333333333,0.875260588323047,0.7403247213218064,0.81375,107.312,0.731,107.31,0.73,107310.0,730.0,5.6039829E7,1.066251494E9,1.18635494E8,98.75,80.6125,?,0.0,0.0,0.0,0.0,-395033.9567486429,-395513.250971752,-396819.32613224856,-394446.01498847536,-393887.01498847536
labeled_matrix-bow,1,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.0200630194700003E7,36000.0,4000.0,3287.0,713.0,0.0,82.175,17.825,0.0,0.5087840165346192,0.23874138332665024,0.3541941296283781,63.66319000463653,81.7976303924598,3245.112500804611,2319.88370356566,925.2287972389508,0.8112781252011527,0.5799709258914151,0.2313071993097377,1037.0346938259702,0.25925867345649256,31.95681793986625,0.595,595.0,0.10266666666666667,308.0,0.8973333333333333,2692.0,0.405,405.0,0.6589147286821705,0.595,0.6253284287966367,0.5099239263049549,0.864305,0.6656542629194852,0.82175,0.3294166666666667,0.6705833333333334,0.17825,0.8166498962486827,0.82175,0.8186250381488065,0.5099239263049549,0.864305,0.8755937899899746,0.7541928350314167,0.82175,107.786,0.731,107.78,0.73,107780.0,730.0,5.6039541E7,1.066251494E9,1.18635494E8,98.65,80.675,?,0.0,0.0,0.0,0.0,-397791.2846664133,-398263.70728775754,-399541.46460211097,-397202.1185552075,-396651.1185552075
labeled_matrix-bow,1,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.0200630194900002E7,36000.0,4000.0,3301.0,699.0,0.0,82.525,17.475,0.0,0.5180972078593589,0.23633266986728815,0.3481904011752279,63.02087830947357,80.41112869774585,3245.112500804611,2188.483052442134,1056.629448362477,0.8112781252011527,0.5471207631105335,0.26415736209061924,1053.8747758482298,0.26346869396205747,32.475754710720395,0.601,601.0,0.1,300.0,0.9,2700.0,0.399,399.0,0.6670366259711432,0.601,0.6322987901104682,0.5193081872718676,0.8725026666666666,0.6961725401886241,0.82525,0.32425,0.67575,0.17475,0.820195748941963,0.82525,0.8221179833121719,0.5193081872718676,0.8725026666666666,0.8855219726274077,0.758844918911604,0.82525,106.401,0.737,106.4,0.74,106400.0,740.0,5.6039685E7,1.066251494E9,1.18635494E8,99.05,81.05,?,0.0,0.0,0.0,0.0,-392176.90881083097,-392652.76723305765,-393948.03990765,-391591.7113123117,-391036.7113123117
